account_id,account_name,signup_date,churn_date,total_mrr,total_arr,avg_mrr,max_mrr,lifetime_gross_mrr,total_churned_mrr,num_subscriptions_lifetime,num_active_subscriptions,num_churns,lifetime_days,total_usage_count,avg_monthly_active_features,ticket_count,tickets_90_days,avg_resolution_hours,avg_satisfaction,avg_priority_score,escalated_tickets,escalation_rate,tickets_per_active_subscription,usage_score,support_score,revenue_score,health_score,customer_segment,dirty_row_flag,dirty_row_reason,daily_usage_rate
A-443b7c,Company_280,2024-09-06,,23739.0,284868.0,1695.642857142857,13930.0,24062.0,323.0,17.0,14.0,3.0,468,652.0,2.6363636363636362,8.0,0.0,29.25,4.4,2.5,0.0,0.0,0.5714285714285714,0.9020682051642079,0.4823008849557522,0.8067821494479057,0.7761380091016712,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",1.393162393162393
A-443f6f,Company_304,2024-12-07,,12663.0,151956.0,1582.875,3781.0,13594.0,931.0,9.0,8.0,1.0,376,578.0,2.65,4.0,1.0,28.0,4.666666666666667,1.6666666666666667,0.0,0.0,0.5,0.9953541385333952,0.504424778761062,0.4303585811727044,0.8480753306016952,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",1.5372340425531914
A-44dc83,Company_35,2024-05-12,29-11-2024,0.0,0.0,0.0,0.0,912.0,912.0,5.0,0.0,5.0,585,274.0,1.6,7.0,0.0,40.857142857142854,4.6,2.1666666666666665,0.0,0.0,0.0,0.30327201007974597,0.2768647281921619,0.0,0.2953498255134707,SMB,False,,0.4683760683760684
A-45ce7a,Company_31,2023-07-23,,7432.0,89184.0,1061.7142857142858,3184.0,8216.0,784.0,8.0,7.0,1.0,879,441.0,1.8095238095238095,5.0,1.0,45.4,3.6666666666666665,1.6,0.0,0.0,0.7142857142857143,0.3248533482824015,0.19646017699115048,0.2525803502547216,0.28633539689502613,Mid-Market,True,"[""native_churn_flag_true_but_no_event""]",0.5017064846416383
A-462d45,Company_13,2024-01-15,17-05-2024,0.0,0.0,0.0,0.0,26005.0,26005.0,14.0,0.0,14.0,703,686.0,2.9565217391304346,4.0,1.0,26.75,4.0,2.6666666666666665,0.0,0.0,0.0,0.631838992249602,0.5265486725663717,0.0,0.6002518963446328,SMB,False,,0.9758179231863442
A-463db0,Company_16,2024-12-05,30-12-2024,0.0,0.0,0.0,0.0,13266.0,13266.0,7.0,0.0,7.0,378,407.0,1.7142857142857142,7.0,2.0,50.0,4.2,2.0,1.0,0.14285714285714285,0.0,0.6971724910201321,0.11504424778761058,0.0,0.5225340180503756,SMB,False,,1.0767195767195767
A-474ad4,Company_261,2023-11-28,,11366.0,136392.0,811.8571428571429,4776.0,12958.0,1592.0,16.0,14.0,2.0,751,631.0,2.739130434782609,4.0,0.0,29.25,5.0,2.0,1.0,0.25,0.2857142857142857,0.5440352689882446,0.4823008849557522,0.3862793677334722,0.5255149537784969,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.8402130492676432
A-4814a3,Company_337,2024-09-17,25-11-2024,0.0,0.0,0.0,0.0,87957.0,87957.0,12.0,0.0,12.0,457,625.0,2.727272727272727,4.0,0.0,18.75,4.0,1.5,1.0,0.25,0.0,0.8855262716654724,0.668141592920354,0.0,0.8203108680419369,SMB,False,,1.3676148796498906
A-484819,Company_109,2023-02-21,29-12-2023,0.0,0.0,0.0,0.0,20604.0,20604.0,8.0,0.0,8.0,1031,374.0,1.7222222222222223,6.0,0.0,38.666666666666664,4.5,2.25,0.0,0.0,0.0,0.23488245090284263,0.31563421828908556,0.0,0.2591079811187155,SMB,False,,0.3627546071774976
A-49b828,Company_391,2023-05-05,,31108.0,373296.0,2222.0,9751.0,31108.0,0.0,14.0,14.0,0.0,958,725.0,2.739130434782609,4.0,1.0,16.75,3.5,2.0,1.0,0.25,0.2857142857142857,0.49001585295960354,0.7035398230088495,1.0,0.5540730439743773,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.7567849686847599
A-4a267b,Company_451,2024-05-05,17-06-2024,0.0,0.0,0.0,0.0,29687.0,29687.0,10.0,0.0,10.0,592,539.0,2.3333333333333335,5.0,0.0,14.4,4.5,1.75,0.0,0.0,0.0,0.5895283454471735,0.7451327433628319,0.0,0.6362096648218709,SMB,False,,0.910472972972973
A-4a4c2d,Company_473,2023-05-02,,44712.0,536544.0,3193.714285714286,10746.0,46764.0,2052.0,16.0,14.0,2.0,961,610.0,2.619047619047619,6.0,2.0,42.333333333333336,4.4,2.3333333333333335,0.0,0.0,0.42857142857142855,0.41100213736055563,0.25073746312684364,1.0,0.36292273509044204,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.6347554630593132
A-4ae22a,Company_229,2024-05-09,20-07-2024,0.0,0.0,0.0,0.0,9432.0,9432.0,7.0,0.0,7.0,588,403.0,1.619047619047619,3.0,0.0,14.333333333333334,3.0,1.0,0.0,0.0,0.0,0.44377757545279384,0.7463126843657817,0.0,0.5345381081266901,SMB,False,,0.685374149659864
A-4bfa33,Company_251,2024-12-07,28-12-2024,0.0,0.0,0.0,0.0,5606.0,5606.0,7.0,0.0,7.0,376,328.0,1.6666666666666667,4.0,0.0,16.5,3.6666666666666665,2.6666666666666665,0.0,0.0,0.0,0.5648376426279474,0.7079646017699115,0.0,0.6077757303705367,SMB,False,,0.8723404255319149
A-4c38bc,Company_55,2024-03-09,,45612.0,547344.0,3258.0,7164.0,48060.0,2448.0,16.0,14.0,2.0,649,852.0,3.4782608695652173,3.0,0.0,48.333333333333336,3.5,2.5,0.0,0.0,0.21428571428571427,0.8500266286366842,0.14454277286135686,1.0,0.638381471904086,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",1.312788906009245
A-4c56c9,Company_449,2023-12-20,05-04-2024,0.0,0.0,0.0,0.0,30471.0,30471.0,13.0,0.0,13.0,729,655.0,2.782608695652174,6.0,1.0,33.666666666666664,3.75,2.0,0.0,0.0,0.0,0.5817701103516799,0.4041297935103245,0.0,0.5284780152992733,SMB,False,,0.8984910836762688
A-4c6f11,Company_146,2023-11-27,18-10-2024,0.0,0.0,0.0,0.0,8042.0,8042.0,6.0,0.0,6.0,752,288.0,1.411764705882353,3.0,0.0,44.666666666666664,4.333333333333333,3.0,0.0,0.0,0.0,0.2479775016415379,0.2094395280235989,0.0,0.2364161095561562,SMB,False,,0.3829787234042553
A-4d1e75,Company_58,2024-08-21,05-09-2024,0.0,0.0,0.0,0.0,34281.0,34281.0,15.0,0.0,15.0,484,489.0,2.380952380952381,2.0,0.0,15.0,4.0,2.0,0.0,0.0,0.0,0.6541858264723904,0.7345132743362832,0.0,0.6782840608315582,SMB,False,,1.0103305785123966
A-4e0e85,Company_409,2023-09-08,14-03-2024,0.0,0.0,0.0,0.0,4544.0,4544.0,9.0,0.0,9.0,832,322.0,1.7222222222222223,2.0,0.0,53.0,5.0,2.5,0.0,0.0,0.0,0.2505937172705018,0.06194690265486724,0.0,0.1939996728858114,SMB,False,,0.3870192307692308
A-4e44e8,Company_22,2024-08-20,11-10-2024,0.0,0.0,0.0,0.0,36445.0,36445.0,14.0,0.0,14.0,485,812.0,2.869565217391304,3.0,0.0,31.333333333333332,3.3333333333333335,1.0,0.0,0.0,0.0,1.0,0.4454277286135694,0.0,0.8336283185840707,SMB,False,,1.6742268041237114
A-4e631b,Company_298,2024-03-16,,24398.0,292776.0,2218.0,7960.0,24398.0,0.0,11.0,11.0,0.0,642,502.0,2.526315789473684,2.0,0.0,24.5,4.0,1.0,0.0,0.0,0.18181818181818182,0.506298128567882,0.5663716814159292,0.829178604078942,0.5243201944222962,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.7819314641744548
A-4e960a,Company_277,2024-01-17,,23942.0,287304.0,1995.1666666666667,14129.0,23942.0,0.0,12.0,12.0,0.0,701,548.0,2.3333333333333335,7.0,1.0,31.142857142857142,4.0,1.0,0.0,0.0,0.5833333333333334,0.5061743962814591,0.4487989886219975,0.8136812090686953,0.4889617739836206,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.7817403708987162
A-4ef964,Company_262,2024-03-07,19-06-2024,0.0,0.0,0.0,0.0,14602.0,14602.0,10.0,0.0,10.0,651,527.0,2.2857142857142856,3.0,1.0,42.666666666666664,4.0,2.3333333333333335,0.0,0.0,0.0,0.5241640841576423,0.2448377581120944,0.0,0.4403661863439779,SMB,False,,0.8095238095238095
A-4f18f0,Company_145,2024-04-21,01-12-2024,0.0,0.0,0.0,0.0,30264.0,30264.0,12.0,0.0,12.0,606,566.0,2.5454545454545454,5.0,0.0,39.2,4.0,1.5,0.0,0.0,0.0,0.6047577464858994,0.3061946902654866,0.0,0.5151888296197755,SMB,False,,0.933993399339934
A-503d5a,Company_99,2023-10-21,,29322.0,351864.0,1954.8,11144.0,29322.0,0.0,15.0,15.0,0.0,789,652.0,2.6818181818181817,9.0,2.0,36.55555555555556,4.0,2.125,0.0,0.0,0.6,0.5350670722647013,0.3529990167158309,0.996523281777307,0.48044665560004013,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.826362484157161
A-508199,Company_208,2024-01-28,,12217.0,146604.0,2036.1666666666667,3781.0,12217.0,0.0,6.0,6.0,0.0,690,243.0,1.2941176470588236,4.0,0.0,53.0,3.0,1.0,0.0,0.0,0.6666666666666666,0.22803148520515334,0.06194690265486724,0.41520104131619123,0.1782061104400675,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.3521739130434783
A-50bb9f,Company_373,2024-07-12,12-09-2024,0.0,0.0,0.0,0.0,17263.0,17263.0,8.0,0.0,8.0,524,267.0,1.6428571428571428,8.0,0.0,29.75,4.0,1.8333333333333333,0.0,0.0,0.0,0.3299268095949596,0.4734513274336283,0.0,0.37298416494656017,SMB,False,,0.5095419847328244
A-50f3f7,Company_140,2023-12-22,,50246.0,602952.0,3140.375,8955.0,50246.0,0.0,16.0,16.0,0.0,727,722.0,2.875,7.0,0.0,36.714285714285715,5.0,1.6,2.0,0.2857142857142857,0.4375,0.6430435993201855,0.35018963337547404,1.0,0.555187409536772,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.9931224209078404
A-51ec1b,Company_247,2023-11-08,09-12-2023,0.0,0.0,0.0,0.0,11087.0,11087.0,6.0,0.0,6.0,771,296.0,1.8666666666666667,3.0,0.0,52.333333333333336,5.0,2.0,1.0,0.3333333333333333,0.0,0.24858502686533188,0.07374631268436571,0.0,0.19613341261104203,SMB,False,,0.383916990920882
A-524364,Company_388,2024-12-31,,10091.0,121092.0,1441.5714285714287,8557.0,10091.0,0.0,7.0,7.0,0.0,352,247.0,1.625,3.0,1.0,47.666666666666664,4.333333333333333,2.0,0.0,0.0,0.42857142857142855,0.4543514546333039,0.15634218289085555,0.3429478356324536,0.36494867311056933,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.7017045454545454
A-5247b3,Company_375,2024-03-12,16-10-2024,0.0,0.0,0.0,0.0,11791.0,11791.0,11.0,0.0,11.0,646,618.0,2.608695652173913,5.0,0.0,45.8,4.0,2.6666666666666665,0.0,0.0,0.0,0.6194319326350284,0.18938053097345142,0.0,0.4904165121365553,SMB,False,,0.9566563467492261
A-526d93,Company_66,2024-04-14,25-09-2024,0.0,0.0,0.0,0.0,39201.0,39201.0,9.0,0.0,9.0,613,590.0,2.5,7.0,1.0,56.0,3.5,2.5,2.0,0.2857142857142857,0.0,0.6232024760304374,0.008849557522123908,0.0,0.4388966004779433,SMB,False,,0.9624796084828712
A-52dd88,Company_127,2023-02-21,,16592.0,199104.0,1382.6666666666667,5174.0,16592.0,0.0,12.0,12.0,0.0,1031,533.0,2.3,1.0,0.0,72.0,0.0,1.0,0.0,0.0,0.08333333333333333,0.3347388939337303,0.0,0.5638876710745883,0.2343172257536112,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.5169738118331717
A-533452,Company_279,2024-11-12,16-12-2024,0.0,0.0,0.0,0.0,20664.0,20664.0,11.0,0.0,11.0,401,651.0,2.608695652173913,4.0,0.0,32.75,4.0,2.0,0.0,0.0,0.0,1.0,0.42035398230088494,0.0,0.8261061946902655,SMB,False,,1.6234413965087282
A-53f4e3,Company_194,2024-06-14,06-12-2024,0.0,0.0,0.0,0.0,15319.0,15319.0,11.0,0.0,11.0,552,448.0,2.2,5.0,0.0,28.6,4.0,3.0,0.0,0.0,0.0,0.5255046572629049,0.4938053097345132,0.0,0.5159948530043873,SMB,False,,0.8115942028985508
A-544d0a,Company_153,2024-05-02,,19951.0,239412.0,1662.5833333333333,12736.0,19951.0,0.0,12.0,12.0,0.0,595,561.0,2.1904761904761907,2.0,0.0,38.5,4.0,1.0,1.0,0.5,0.16666666666666666,0.6104969921365481,0.31858407079646023,0.6780450172136638,0.5229231157345217,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.9428571428571428
A-54d94a,Company_385,2023-05-01,,12557.0,150684.0,1255.7,2548.0,13880.0,1323.0,12.0,10.0,2.0,962,622.0,2.4166666666666665,4.0,0.0,53.75,3.5,1.75,0.0,0.0,0.4,0.41865178349438203,0.04867256637168138,0.42675611654312956,0.30765801835757184,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.6465696465696466
A-54ecc2,Company_289,2023-06-11,23-11-2024,0.0,0.0,0.0,0.0,21816.0,21816.0,13.0,0.0,13.0,921,640.0,2.5714285714285716,6.0,1.0,34.5,5.0,2.1666666666666665,0.0,0.0,0.0,0.44994349435260345,0.3893805309734514,0.0,0.4317746053388578,SMB,False,,0.6948968512486428
A-558c72,Company_438,2023-06-01,28-11-2024,0.0,0.0,0.0,0.0,9171.0,9171.0,7.0,0.0,7.0,931,307.0,1.9333333333333333,4.0,0.0,64.25,4.5,2.0,1.0,0.25,0.0,0.21351398562989324,0.0,0.0,0.14945978994092526,SMB,False,,0.3297529538131042
A-55f257,Company_496,2023-12-21,,17443.0,209316.0,1341.7692307692307,4577.0,17443.0,0.0,13.0,13.0,0.0,728,507.0,2.380952380952381,7.0,0.0,46.285714285714285,5.0,1.6,0.0,0.0,0.5384615384615384,0.45093527828267754,0.18078381795195952,0.5928093446573074,0.36988984018346216,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.6964285714285714
A-560d27,Company_266,2024-05-05,,38191.0,458292.0,3182.5833333333335,14129.0,42768.0,4577.0,13.0,12.0,1.0,592,605.0,2.590909090909091,4.0,0.0,30.75,3.6666666666666665,1.75,0.0,0.0,0.3333333333333333,0.6617154897876436,0.4557522123893806,1.0,0.5999265065681647,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",1.0219594594594594
A-56962b,Company_177,2024-04-09,26-08-2024,0.0,0.0,0.0,0.0,54605.0,54605.0,7.0,0.0,7.0,618,290.0,1.588235294117647,4.0,0.0,37.5,3.0,1.75,0.0,0.0,0.0,0.3038415450713917,0.33628318584070793,0.0,0.3135740373021866,SMB,False,,0.4692556634304207
A-5790f4,Company_446,2024-12-22,31-12-2024,0.0,0.0,0.0,0.0,18926.0,18926.0,6.0,0.0,6.0,361,345.0,1.65,5.0,1.0,36.0,4.0,1.75,1.0,0.2,0.0,0.6187988902920186,0.36283185840707965,0.0,0.5420087807265369,SMB,False,,0.9556786703601108
A-58b9ff,Company_425,2024-05-31,10-10-2024,0.0,0.0,0.0,0.0,23060.0,23060.0,14.0,0.0,14.0,566,677.0,2.782608695652174,2.0,0.0,66.0,4.0,1.5,1.0,0.5,0.0,0.7744793997577636,0.0,0.0,0.5421355798304345,SMB,False,,1.196113074204947
A-592832,Company_10,2024-09-25,04-10-2024,0.0,0.0,0.0,0.0,32571.0,32571.0,19.0,0.0,19.0,449,1155.0,3.9166666666666665,3.0,1.0,32.666666666666664,5.0,2.0,0.0,0.0,0.0,1.0,0.42182890855457233,0.0,0.8265486725663717,SMB,False,,2.5723830734966593
A-59f724,Company_432,2023-11-03,,14151.0,169812.0,1010.7857142857143,4378.0,14151.0,0.0,14.0,14.0,0.0,776,715.0,2.9545454545454546,5.0,1.0,20.6,4.4,2.3333333333333335,0.0,0.0,0.35714285714285715,0.5965982204083534,0.6353982300884955,0.4809290280482461,0.608238223312396,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.9213917525773195
A-5a184f,Company_124,2023-06-19,11-09-2024,0.0,0.0,0.0,0.0,20683.0,20683.0,10.0,0.0,10.0,913,641.0,3.0555555555555554,3.0,0.0,15.333333333333334,4.333333333333333,2.0,0.0,0.0,0.0,0.45459524108279253,0.7286135693215339,0.0,0.5368007395544149,SMB,False,,0.7020810514786419
A-5a215a,Company_358,2024-01-05,,69687.0,836244.0,5807.25,17313.0,130152.0,60465.0,18.0,12.0,6.0,713,850.0,3.125,5.0,2.0,26.0,4.0,1.5,0.0,0.0,0.4166666666666667,0.7719106428688982,0.5398230088495575,1.0,0.702284352663096,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",1.1921458625525947
A-5a3eb9,Company_283,2023-08-20,12-06-2024,0.0,0.0,0.0,0.0,21175.0,21175.0,14.0,0.0,14.0,851,751.0,2.9545454545454546,4.0,0.0,19.25,0.0,2.3333333333333335,0.0,0.0,0.0,0.571410228191759,0.6592920353982301,0.0,0.5977747703537003,SMB,False,,0.882491186839013
A-5a92e7,Company_413,2024-06-11,11-11-2024,0.0,0.0,0.0,0.0,12671.0,12671.0,20.0,0.0,20.0,555,929.0,3.375,7.0,1.0,45.0,4.4,2.0,0.0,0.0,0.0,1.0,0.20353982300884954,0.0,0.7610619469026548,SMB,False,,1.6738738738738739
A-5b051a,Company_181,2024-08-05,,1914.0,22968.0,638.0,1078.0,2332.0,418.0,4.0,3.0,1.0,500,171.0,1.3333333333333333,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.22144390896589336,0.9646017699115044,0.06504827642458788,0.44439126724957667,SMB,True,"[""native_churn_flag_true_but_no_event""]",0.342
A-5b1bcd,Company_166,2023-09-16,07-08-2024,0.0,0.0,0.0,0.0,133298.0,133298.0,15.0,0.0,15.0,824,894.0,3.3333333333333335,5.0,1.0,46.2,4.5,1.0,0.0,0.0,0.0,0.702502606794373,0.18230088495575214,0.0,0.5464420902427868,SMB,False,,1.0849514563106797
A-5b4ebb,Company_69,2024-07-10,,28678.0,344136.0,2206.0,12537.0,29077.0,399.0,14.0,13.0,1.0,526,730.0,3.238095238095238,6.0,1.0,38.333333333333336,4.75,1.3333333333333333,0.0,0.0,0.46153846153846156,0.8986172455979262,0.3215339233038348,0.974636609876871,0.7254922489096987,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",1.3878326996197718
A-5c046d,Company_130,2024-07-06,,83886.0,1006632.0,10485.75,18507.0,83886.0,0.0,8.0,8.0,0.0,530,514.0,2.5,1.0,0.0,13.0,3.0,1.0,0.0,0.0,0.125,0.6279497363371355,0.7699115044247787,1.0,0.6705382667634284,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.969811320754717
A-5c9849,Company_362,2024-11-03,13-11-2024,0.0,0.0,0.0,0.0,36755.0,36755.0,9.0,0.0,9.0,410,493.0,2.3,6.0,0.0,59.5,0.0,1.0,2.0,0.3333333333333333,0.0,0.7785754323219614,0.0,0.0,0.5450028026253729,SMB,False,,1.2024390243902439
A-5ed98d,Company_479,2024-06-22,02-10-2024,0.0,0.0,0.0,0.0,15478.0,15478.0,8.0,0.0,8.0,544,312.0,1.8235294117647058,5.0,0.0,35.8,5.0,2.0,0.0,0.0,0.0,0.3713584644680874,0.36637168141592924,0.0,0.3698624295524399,SMB,False,,0.5735294117647058
A-5f2961,Company_284,2024-11-22,28-11-2024,0.0,0.0,0.0,0.0,11692.0,11692.0,8.0,0.0,8.0,391,359.0,1.894736842105263,1.0,0.0,53.0,0.0,3.0,0.0,0.0,0.0,0.5945047435631812,0.06194690265486724,0.0,0.434737391290687,SMB,False,,0.9181585677749361
A-5f7781,Company_483,2024-08-20,25-12-2024,0.0,0.0,0.0,0.0,10252.0,10252.0,5.0,0.0,5.0,485,197.0,1.3846153846153846,2.0,0.0,28.5,4.0,3.0,0.0,0.0,0.0,0.2630038588429553,0.49557522123893805,0.0,0.33277526756175013,SMB,False,,0.4061855670103093
A-5fe118,Company_374,2024-11-07,16-12-2024,0.0,0.0,0.0,0.0,30051.0,30051.0,6.0,0.0,6.0,406,252.0,1.3125,1.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0.4018945716259408,0.663716814159292,0.0,0.4804412443859461,SMB,False,,0.6206896551724138
A-600734,Company_327,2023-11-14,,16711.0,200532.0,1519.1818181818182,5771.0,18132.0,1421.0,13.0,11.0,2.0,765,683.0,2.8260869565217392,8.0,0.0,54.625,3.6666666666666665,2.6,1.0,0.125,0.7272727272727273,0.5780919230352222,0.0331858407079646,0.5679319474040168,0.4146200983370449,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.8928104575163399
A-625d0b,Company_290,2024-09-02,,10344.0,124128.0,940.3636363636364,2058.0,12334.0,1990.0,12.0,11.0,1.0,472,554.0,2.3043478260869565,6.0,1.0,47.833333333333336,3.0,2.0,0.0,0.0,0.5454545454545454,0.7599856623990542,0.15339233038348077,0.35154617102191066,0.5780076627943822,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",1.173728813559322
A-659280,Company_417,2023-11-17,22-11-2024,0.0,0.0,0.0,0.0,21450.0,21450.0,12.0,0.0,12.0,762,635.0,2.75,5.0,0.0,6.8,4.25,1.4,0.0,0.0,0.0,0.5395806748681612,0.879646017699115,0.0,0.6416002777174473,SMB,False,,0.8333333333333334
A-65a46c,Company_95,2023-11-04,,22675.0,272100.0,3239.285714285714,15522.0,22675.0,0.0,8.0,7.0,1.0,775,393.0,1.9473684210526316,9.0,2.0,47.0,3.8333333333333335,1.3333333333333333,0.0,0.0,1.2857142857142858,0.32834354357138684,0.16814159292035402,0.7706215610906636,0.280282958376077,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.5070967741935484
A-65aeb5,Company_120,2024-01-25,02-12-2024,0.0,0.0,0.0,0.0,34563.0,34563.0,14.0,0.0,14.0,693,567.0,2.3636363636363638,2.0,0.0,42.5,5.0,2.0,0.0,0.0,0.0,0.5297701171432856,0.24778761061946908,0.0,0.44517536518614065,SMB,False,,0.8181818181818182
A-65c341,Company_308,2023-12-26,16-12-2024,0.0,0.0,0.0,0.0,30546.0,30546.0,8.0,0.0,8.0,723,409.0,2.0,6.0,0.0,34.833333333333336,4.0,2.6,0.0,0.0,0.0,0.3662879602009592,0.38348082595870203,0.0,0.3714458199282821,SMB,False,,0.5656984785615491
A-66224b,Company_87,2024-10-18,,52624.0,631488.0,4385.333333333333,18308.0,70932.0,18308.0,13.0,12.0,1.0,426,651.0,2.6818181818181817,6.0,2.0,39.833333333333336,3.5,2.0,0.0,0.0,0.5,0.9894845615187969,0.29498525073746307,1.0,0.7811347682843968,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",1.528169014084507
A-671f31,Company_137,2024-11-24,,30385.0,364620.0,5064.166666666667,11741.0,30385.0,0.0,6.0,6.0,0.0,389,189.0,1.3076923076923077,7.0,0.0,33.0,4.2,2.5,0.0,0.0,1.1666666666666667,0.31459356570719527,0.415929203539823,1.0,0.34499425705698356,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.48586118251928023
A-67be94,Company_276,2023-04-04,30-06-2024,0.0,0.0,0.0,0.0,21930.0,21930.0,7.0,0.0,7.0,989,460.0,2.1,5.0,2.0,38.6,4.0,3.0,0.0,0.0,0.0,0.30116130690315973,0.3168141592920354,0.0,0.30585716261982243,SMB,False,,0.46511627906976744
A-684255,Company_20,2024-04-14,03-07-2024,0.0,0.0,0.0,0.0,11844.0,11844.0,15.0,0.0,15.0,613,707.0,2.6666666666666665,4.0,0.0,14.25,4.666666666666667,1.3333333333333333,1.0,0.25,0.0,0.7467866958534225,0.747787610619469,0.0,0.7470869702832363,SMB,False,,1.1533442088091355
A-6843f2,Company_335,2024-12-10,,21098.0,253176.0,1918.0,4179.0,21098.0,0.0,11.0,11.0,0.0,373,508.0,2.4444444444444446,2.0,0.0,36.5,3.0,2.5,0.0,0.0,0.18181818181818182,0.8818455211786356,0.35398230088495575,0.7170264033468939,0.7234865550905316,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",1.3619302949061662
A-68f37c,Company_202,2023-07-15,18-12-2024,0.0,0.0,0.0,0.0,33066.0,33066.0,13.0,0.0,13.0,887,639.0,2.7083333333333335,6.0,1.0,20.333333333333332,4.0,2.0,0.0,0.0,0.0,0.4664604977327012,0.640117994100295,0.0,0.5185577466429794,SMB,False,,0.7204058624577226
A-692f18,Company_195,2024-03-28,23-12-2024,0.0,0.0,0.0,0.0,30550.0,30550.0,17.0,0.0,17.0,630,937.0,3.5,2.0,1.0,37.5,5.0,2.0,0.0,0.0,0.0,0.9630230330504135,0.33628318584070793,0.0,0.7750010788875017,SMB,False,,1.4873015873015873
A-6965e1,Company_379,2024-11-25,09-12-2024,0.0,0.0,0.0,0.0,27765.0,27765.0,12.0,0.0,12.0,388,649.0,2.590909090909091,4.0,0.0,43.5,3.0,2.0,0.0,0.0,0.0,1.0,0.23008849557522126,0.0,0.7690265486725664,SMB,False,,1.672680412371134
A-69b156,Company_396,2023-11-21,,16385.0,196620.0,2048.125,5572.0,17223.0,838.0,11.0,8.0,3.0,758,379.0,2.1176470588235294,7.0,0.0,32.0,4.0,2.2857142857142856,0.0,0.0,0.875,0.32374840492089674,0.4336283185840708,0.5568526693923053,0.3567123790198489,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.5
A-69fad4,Company_103,2023-04-06,17-06-2024,0.0,0.0,0.0,0.0,9006.0,9006.0,8.0,0.0,8.0,987,424.0,1.8571428571428572,4.0,0.0,43.0,3.6666666666666665,1.6666666666666667,0.0,0.0,0.0,0.27815465792595784,0.23893805309734517,0.0,0.266389676477374,SMB,False,,0.42958459979736574
A-6a4e2d,Company_46,2023-04-07,19-07-2024,0.0,0.0,0.0,0.0,10394.0,10394.0,11.0,0.0,11.0,986,609.0,2.4782608695652173,2.0,0.0,18.5,4.5,1.0,1.0,0.5,0.0,0.39992450019640186,0.6725663716814159,0.0,0.48171706164190603,SMB,False,,0.6176470588235294
A-6a7c9d,Company_324,2024-10-24,21-11-2024,0.0,0.0,0.0,0.0,13028.0,13028.0,5.0,0.0,5.0,420,203.0,1.2666666666666666,3.0,0.0,34.333333333333336,4.0,2.6666666666666665,0.0,0.0,0.0,0.3129567914235335,0.39233038348082594,0.0,0.33676886904072123,SMB,False,,0.48333333333333334
A-6c093d,Company_12,2023-04-14,,15841.0,190092.0,1584.1,12139.0,16870.0,1029.0,14.0,10.0,4.0,979,756.0,2.6956521739130435,3.0,0.0,40.333333333333336,5.0,2.6666666666666665,1.0,0.3333333333333333,0.3,0.5000077510116403,0.28613569321533916,0.538364549029204,0.43584613367274994,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.7722165474974464
A-6da850,Company_293,2023-10-07,25-10-2024,0.0,0.0,0.0,0.0,19946.0,19946.0,19.0,0.0,19.0,803,729.0,3.1363636363636362,6.0,2.0,52.333333333333336,4.0,2.0,0.0,0.0,0.0,0.5878271162822757,0.07374631268436571,0.0,0.4336028752029027,SMB,False,,0.9078455790784558
A-6dee43,Company_478,2023-08-12,14-01-2024,0.0,0.0,0.0,0.0,22770.0,22770.0,11.0,0.0,11.0,859,487.0,2.3684210526315788,5.0,1.0,44.2,4.333333333333333,3.0,0.0,0.0,0.0,0.36709074085326354,0.21769911504424777,0.0,0.32227325311055877,SMB,False,,0.5669383003492433
