subscription_id,usage_month,usage_count_month,usage_duration_month,unique_features_month,error_count_month,days_in_month,duration_per_use,usage_intensity,is_heavy_user_month
S-670476,2023-07,13,6994.0,1,0,31,538.0,0.41935483870967744,True
S-670476,2023-08,9,5247.0,1,0,31,583.0,0.2903225806451613,False
S-670476,2024-01,10,980.0,1,0,31,98.0,0.3225806451612903,False
S-6709f4,2023-06,11,4587.0,1,0,30,417.0,0.36666666666666664,False
S-6709f4,2023-10,7,945.0,1,0,31,135.0,0.22580645161290322,False
S-6709f4,2023-11,4,1236.0,1,1,30,309.0,0.13333333333333333,False
S-6709f4,2024-01,7,1036.0,1,0,31,148.0,0.22580645161290322,False
S-6709f4,2024-09,10,5600.0,1,0,30,560.0,0.3333333333333333,False
S-6709f4,2024-12,4,316.0,1,0,31,79.0,0.12903225806451613,False
S-6717d6,2024-01,14,4522.0,1,0,31,323.0,0.45161290322580644,True
S-6717d6,2024-07,6,744.0,1,1,31,124.0,0.1935483870967742,False
S-672dd6,2023-02,7,3129.0,1,0,28,447.0,0.25,False
S-672dd6,2023-07,7,189.0,1,0,31,27.0,0.22580645161290322,False
S-672dd6,2023-10,12,4368.0,1,1,31,364.0,0.3870967741935484,True
S-672f1b,2023-09,21,4236.0,2,0,30,201.71428571428572,0.7,True
S-672f1b,2024-03,7,399.0,1,0,31,57.0,0.22580645161290322,False
S-6732ff,2023-10,12,648.0,1,0,31,54.0,0.3870967741935484,True
S-6732ff,2023-12,11,99.0,1,1,31,9.0,0.3548387096774194,False
S-6732ff,2024-02,12,2364.0,1,0,29,197.0,0.41379310344827586,True
S-6732ff,2024-04,6,552.0,1,0,30,92.0,0.2,False
S-6732ff,2024-06,7,3934.0,1,0,30,562.0,0.23333333333333334,False
S-6732ff,2024-07,17,7446.0,1,0,31,438.0,0.5483870967741935,True
S-673c51,2023-02,10,280.0,1,0,28,28.0,0.35714285714285715,False
S-673c51,2024-02,10,1530.0,1,0,29,153.0,0.3448275862068966,False
S-673c51,2024-04,4,40.0,1,0,30,10.0,0.13333333333333333,False
S-673c51,2024-08,6,204.0,1,0,31,34.0,0.1935483870967742,False
S-67474a,2023-04,9,621.0,1,0,30,69.0,0.3,False
S-67474a,2024-01,9,1638.0,1,0,31,182.0,0.2903225806451613,False
S-67474a,2024-05,7,3423.0,1,0,31,489.0,0.22580645161290322,False
S-67474a,2024-10,12,1944.0,1,2,31,162.0,0.3870967741935484,True
S-6754a4,2023-12,29,15261.0,3,4,31,526.2413793103449,0.9354838709677419,True
S-6754a4,2024-04,14,2660.0,1,1,30,190.0,0.4666666666666667,True
S-6754a4,2024-08,14,4592.0,1,1,31,328.0,0.45161290322580644,True
S-67595c,2023-09,10,3460.0,1,0,30,346.0,0.3333333333333333,False
S-67595c,2024-01,7,3108.0,1,0,31,444.0,0.22580645161290322,False
S-67595c,2024-05,9,1134.0,1,0,31,126.0,0.2903225806451613,False
S-676254,2023-04,12,3708.0,1,0,30,309.0,0.4,True
S-676254,2023-10,12,4980.0,1,0,31,415.0,0.3870967741935484,True
S-676254,2024-01,8,1184.0,1,0,31,148.0,0.25806451612903225,False
S-676254,2024-02,8,4176.0,1,1,29,522.0,0.27586206896551724,False
S-676254,2024-06,9,4887.0,1,0,30,543.0,0.3,False
S-676254,2024-10,14,2940.0,1,1,31,210.0,0.45161290322580644,True
S-6762fa,2023-02,10,3810.0,1,0,28,381.0,0.35714285714285715,False
S-6762fa,2023-11,11,6369.0,1,0,30,579.0,0.36666666666666664,False
S-6762fa,2024-03,12,4020.0,1,0,31,335.0,0.3870967741935484,True
S-6762fa,2024-05,11,2497.0,1,2,31,227.0,0.3548387096774194,False
S-6762fa,2024-08,10,50.0,1,0,31,5.0,0.3225806451612903,False
S-6762fa,2024-10,14,3598.0,1,0,31,257.0,0.45161290322580644,True
S-677801,2023-07,8,4688.0,1,0,31,586.0,0.25806451612903225,False
S-677801,2023-10,18,4030.0,2,0,31,223.88888888888889,0.5806451612903226,True
S-677801,2023-11,4,1484.0,1,1,30,371.0,0.13333333333333333,False
S-677801,2024-04,10,1480.0,1,4,30,148.0,0.3333333333333333,False
S-677801,2024-06,10,1920.0,1,1,30,192.0,0.3333333333333333,False
S-677801,2024-12,15,1455.0,1,0,31,97.0,0.4838709677419355,True
S-679640,2023-04,15,5040.0,1,0,30,336.0,0.5,True
S-679640,2023-08,10,5910.0,1,0,31,591.0,0.3225806451612903,False
S-679640,2023-10,24,5808.0,1,2,31,242.0,0.7741935483870968,True
S-679640,2024-06,8,4208.0,1,1,30,526.0,0.26666666666666666,False
S-679640,2024-10,2,288.0,1,0,31,144.0,0.06451612903225806,False
S-679640,2024-11,16,8928.0,1,0,30,558.0,0.5333333333333333,True
S-67965d,2023-08,12,4008.0,1,0,31,334.0,0.3870967741935484,True
S-67965d,2023-09,15,5190.0,1,0,30,346.0,0.5,True
S-67965d,2023-11,18,7353.0,2,0,30,408.5,0.6,True
S-67965d,2024-12,25,10953.0,2,0,31,438.12,0.8064516129032258,True
S-679c73,2023-03,17,3948.0,2,0,31,232.23529411764707,0.5483870967741935,True
S-679c73,2023-04,5,2045.0,1,0,30,409.0,0.16666666666666666,False
S-679c73,2023-10,10,3910.0,1,0,31,391.0,0.3225806451612903,False
S-679c73,2023-12,11,1265.0,1,0,31,115.0,0.3548387096774194,False
S-679c73,2024-01,10,5880.0,1,0,31,588.0,0.3225806451612903,False
S-679c73,2024-04,14,7686.0,1,2,30,549.0,0.4666666666666667,True
S-679c73,2024-11,12,6276.0,1,0,30,523.0,0.4,True
S-67acc8,2023-06,10,4130.0,1,1,30,413.0,0.3333333333333333,False
S-67acc8,2024-02,10,1870.0,1,0,29,187.0,0.3448275862068966,False
S-67acc8,2024-03,16,4896.0,2,0,31,306.0,0.5161290322580645,True
S-67acc8,2024-08,9,2961.0,1,1,31,329.0,0.2903225806451613,False
S-67b7bf,2023-01,16,4896.0,1,0,31,306.0,0.5161290322580645,True
S-67b7bf,2023-03,29,441.0,2,1,31,15.206896551724139,0.9354838709677419,True
S-67b7bf,2023-08,20,540.0,1,0,31,27.0,0.6451612903225806,True
S-67b7bf,2024-01,20,5123.0,2,3,31,256.15,0.6451612903225806,True
S-67b7bf,2024-04,15,6390.0,1,0,30,426.0,0.5,True
S-67c131,2023-08,6,1356.0,1,0,31,226.0,0.1935483870967742,False
S-67c131,2023-12,24,5522.0,2,4,31,230.08333333333334,0.7741935483870968,True
S-67c131,2024-03,13,4550.0,1,0,31,350.0,0.41935483870967744,True
S-67c131,2024-07,17,9724.0,1,1,31,572.0,0.5483870967741935,True
S-67c131,2024-10,9,2475.0,1,1,31,275.0,0.2903225806451613,False
S-67c131,2024-11,10,4730.0,1,0,30,473.0,0.3333333333333333,False
S-67c1d8,2023-02,10,3870.0,1,0,28,387.0,0.35714285714285715,False
S-67c1d8,2023-07,12,4308.0,1,0,31,359.0,0.3870967741935484,True
S-67c1d8,2023-11,9,1386.0,1,3,30,154.0,0.3,False
S-67c1d8,2024-05,18,1260.0,1,3,31,70.0,0.5806451612903226,True
S-67c2c9,2023-01,9,4500.0,1,0,31,500.0,0.2903225806451613,False
S-67c2c9,2023-03,12,2304.0,1,0,31,192.0,0.3870967741935484,True
S-67c2c9,2023-12,7,2940.0,1,0,31,420.0,0.22580645161290322,False
S-67c2c9,2024-01,11,2321.0,1,2,31,211.0,0.3548387096774194,False
S-67c2c9,2024-10,13,1703.0,1,0,31,131.0,0.41935483870967744,True
S-67c2c9,2024-12,15,6870.0,1,1,31,458.0,0.4838709677419355,True
S-67da25,2023-02,10,1120.0,1,3,28,112.0,0.35714285714285715,False
S-67da25,2023-10,11,2189.0,1,0,31,199.0,0.3548387096774194,False
S-67da25,2024-05,16,1632.0,1,0,31,102.0,0.5161290322580645,True
S-680dbe,2023-02,7,980.0,1,0,28,140.0,0.25,False
S-680dbe,2023-03,9,1908.0,1,2,31,212.0,0.2903225806451613,False
S-680dbe,2023-10,10,5470.0,1,4,31,547.0,0.3225806451612903,False
S-680dbe,2023-12,13,4316.0,1,3,31,332.0,0.41935483870967744,True
S-682d28,2023-07,9,5076.0,1,0,31,564.0,0.2903225806451613,False
S-682d28,2023-08,13,143.0,1,0,31,11.0,0.41935483870967744,True
S-682d28,2024-02,9,234.0,1,0,29,26.0,0.3103448275862069,False
S-682d28,2024-06,7,3661.0,1,1,30,523.0,0.23333333333333334,False
S-683c6b,2023-11,14,5390.0,1,0,30,385.0,0.4666666666666667,True
S-683c6b,2024-04,13,3458.0,1,0,30,266.0,0.43333333333333335,True
S-683c6b,2024-05,10,3350.0,1,3,31,335.0,0.3225806451612903,False
S-683e1e,2024-05,13,1209.0,1,0,31,93.0,0.41935483870967744,True
S-683e1e,2024-09,12,3612.0,1,1,30,301.0,0.4,True
S-684751,2023-01,12,2616.0,1,0,31,218.0,0.3870967741935484,True
S-684751,2024-01,14,1615.0,1,2,31,115.35714285714286,0.45161290322580644,True
S-684751,2024-09,5,2205.0,1,0,30,441.0,0.16666666666666666,False
S-684751,2024-12,10,2170.0,1,0,31,217.0,0.3225806451612903,False
S-684915,2023-12,14,4648.0,1,2,31,332.0,0.45161290322580644,True
S-684915,2024-01,22,11488.0,2,0,31,522.1818181818181,0.7096774193548387,True
S-684915,2024-02,12,744.0,1,4,29,62.0,0.41379310344827586,True
S-684915,2024-06,11,4554.0,1,0,30,414.0,0.36666666666666664,False
S-684915,2024-09,8,1336.0,1,0,30,167.0,0.26666666666666666,False
S-684915,2024-12,8,800.0,1,2,31,100.0,0.25806451612903225,False
S-68565b,2023-01,7,1197.0,1,1,31,171.0,0.22580645161290322,False
S-68565b,2023-10,9,3492.0,1,2,31,388.0,0.2903225806451613,False
S-68565b,2023-12,7,2471.0,1,0,31,353.0,0.22580645161290322,False
S-68565b,2024-06,12,468.0,1,0,30,39.0,0.4,True
S-68565b,2024-08,8,1944.0,1,1,31,243.0,0.25806451612903225,False
S-688851,2023-05,10,4190.0,1,0,31,419.0,0.3225806451612903,False
S-688851,2023-08,12,5244.0,1,0,31,437.0,0.3870967741935484,True
S-688851,2023-10,8,1024.0,1,1,31,128.0,0.25806451612903225,False
S-688851,2024-01,9,2943.0,1,0,31,327.0,0.2903225806451613,False
S-688851,2024-05,13,6500.0,1,0,31,500.0,0.41935483870967744,True
S-688851,2024-09,20,8925.0,2,0,30,446.25,0.6666666666666666,True
S-689032,2023-03,18,6246.0,1,0,31,347.0,0.5806451612903226,True
S-689032,2023-04,6,168.0,1,0,30,28.0,0.2,False
S-689032,2023-07,5,2075.0,1,1,31,415.0,0.16129032258064516,False
S-689032,2024-12,11,5951.0,1,1,31,541.0,0.3548387096774194,False
S-6895d0,2023-05,8,4176.0,1,0,31,522.0,0.25806451612903225,False
S-6895d0,2024-01,19,4883.0,1,0,31,257.0,0.6129032258064516,True
S-6895d0,2024-06,11,1980.0,1,0,30,180.0,0.36666666666666664,False
S-6895d0,2024-11,9,3528.0,1,2,30,392.0,0.3,False
S-68a558,2023-03,22,7921.0,2,1,31,360.04545454545456,0.7096774193548387,True
S-68adfa,2023-04,5,1788.0,1,0,30,357.6,0.16666666666666666,False
S-68adfa,2023-05,7,3465.0,1,0,31,495.0,0.22580645161290322,False
S-68adfa,2023-09,12,5628.0,1,0,30,469.0,0.4,True
S-68adfa,2023-11,7,770.0,1,1,30,110.0,0.23333333333333334,False
S-68adfa,2024-08,11,2497.0,1,0,31,227.0,0.3548387096774194,False
S-68b261,2023-03,9,1341.0,1,0,31,149.0,0.2903225806451613,False
S-68b261,2023-07,17,3468.0,1,0,31,204.0,0.5483870967741935,True
S-68b261,2023-08,8,1280.0,1,0,31,160.0,0.25806451612903225,False
S-68b261,2024-02,22,9658.0,1,0,29,439.0,0.7586206896551724,True
S-68b261,2024-07,9,4401.0,1,0,31,489.0,0.2903225806451613,False
S-68dca1,2023-06,11,3696.0,1,0,30,336.0,0.36666666666666664,False
S-68dca1,2023-09,10,3860.0,1,4,30,386.0,0.3333333333333333,False
S-68dca1,2023-11,14,6720.0,1,0,30,480.0,0.4666666666666667,True
S-68dca1,2024-07,10,4280.0,1,0,31,428.0,0.3225806451612903,False
S-68e134,2023-03,11,3905.0,1,3,31,355.0,0.3548387096774194,False
S-68e134,2024-05,9,3015.0,1,0,31,335.0,0.2903225806451613,False
S-68e134,2024-08,9,2682.0,1,0,31,298.0,0.2903225806451613,False
S-68ecd5,2023-08,7,1792.0,1,0,31,256.0,0.22580645161290322,False
S-68ecd5,2024-01,10,700.0,1,0,31,70.0,0.3225806451612903,False
S-68ecd5,2024-10,13,6721.0,1,2,31,517.0,0.41935483870967744,True
S-6904e6,2023-08,14,70.0,1,0,31,5.0,0.45161290322580644,True
S-6904e6,2023-10,11,2101.0,1,0,31,191.0,0.3548387096774194,False
S-6904e6,2023-11,11,6457.0,1,0,30,587.0,0.36666666666666664,False
S-6904e6,2023-12,6,1254.0,1,4,31,209.0,0.1935483870967742,False
S-6904e6,2024-01,9,3087.0,1,0,31,343.0,0.2903225806451613,False
S-6904e6,2024-06,8,2400.0,1,0,30,300.0,0.26666666666666666,False
S-691bff,2024-04,14,5544.0,1,1,30,396.0,0.4666666666666667,True
S-691bff,2024-07,8,408.0,1,0,31,51.0,0.25806451612903225,False
S-691d69,2023-05,8,2136.0,1,2,31,267.0,0.25806451612903225,False
S-691d69,2023-06,27,8180.0,2,3,30,302.962962962963,0.9,True
S-691d69,2023-09,14,3416.0,1,0,30,244.0,0.4666666666666667,True
S-691d69,2023-10,10,2224.0,1,0,31,222.4,0.3225806451612903,False
S-691d69,2023-11,10,300.0,1,0,30,30.0,0.3333333333333333,False
S-691d69,2024-03,7,1890.0,1,2,31,270.0,0.22580645161290322,False
S-691d69,2024-10,13,7514.0,1,0,31,578.0,0.41935483870967744,True
S-691d69,2024-12,17,2835.0,2,0,31,166.76470588235293,0.5483870967741935,True
S-69362d,2024-01,9,3186.0,1,0,31,354.0,0.2903225806451613,False
S-694277,2023-02,10,290.0,1,0,28,29.0,0.35714285714285715,False
S-694277,2023-06,9,2493.0,1,0,30,277.0,0.3,False
S-694277,2024-03,12,2532.0,1,0,31,211.0,0.3870967741935484,True
S-694aa7,2023-01,8,1256.0,1,1,31,157.0,0.25806451612903225,False
S-694aa7,2023-02,24,5503.0,2,0,28,229.29166666666666,0.8571428571428571,True
S-694aa7,2023-04,9,378.0,1,0,30,42.0,0.3,False
S-694aa7,2023-07,7,2450.0,1,2,31,350.0,0.22580645161290322,False
S-694aa7,2024-04,22,638.0,1,4,30,29.0,0.7333333333333333,True
S-694aa7,2024-09,21,6874.0,2,0,30,327.3333333333333,0.7,True
S-695606,2023-01,13,3757.0,1,0,31,289.0,0.41935483870967744,True
S-695606,2023-03,8,1344.0,1,0,31,168.0,0.25806451612903225,False
S-695606,2023-04,9,5310.0,1,0,30,590.0,0.3,False
S-695606,2024-03,13,104.0,1,0,31,8.0,0.41935483870967744,True
S-695606,2024-04,8,4104.0,1,0,30,513.0,0.26666666666666666,False
S-695606,2024-07,22,9284.0,1,6,31,422.0,0.7096774193548387,True
S-6956dc,2023-01,11,6501.0,1,0,31,591.0,0.3548387096774194,False
S-6956dc,2023-04,27,6007.0,2,2,30,222.4814814814815,0.9,True
S-6956dc,2023-08,7,2933.0,1,0,31,419.0,0.22580645161290322,False
S-6956dc,2023-11,12,5976.0,1,0,30,498.0,0.4,True
S-6956dc,2023-12,13,3952.0,1,0,31,304.0,0.41935483870967744,True
S-695c1e,2023-03,7,3997.0,1,0,31,571.0,0.22580645161290322,False
S-695c1e,2023-06,13,1391.0,1,1,30,107.0,0.43333333333333335,True
S-695c1e,2023-10,11,3311.0,1,0,31,301.0,0.3548387096774194,False
S-695c1e,2023-12,8,2232.0,1,0,31,279.0,0.25806451612903225,False
S-695c1e,2024-01,16,3520.0,1,0,31,220.0,0.5161290322580645,True
S-695c1e,2024-03,13,5265.0,1,1,31,405.0,0.41935483870967744,True
S-695c1e,2024-06,18,6876.0,1,4,30,382.0,0.6,True
S-695c1e,2024-10,7,651.0,1,0,31,93.0,0.22580645161290322,False
S-697d16,2024-01,11,6116.0,1,0,31,556.0,0.3548387096774194,False
S-697d16,2024-06,10,3850.0,1,0,30,385.0,0.3333333333333333,False
S-697d16,2024-10,12,2760.0,1,0,31,230.0,0.3870967741935484,True
S-697d16,2024-11,11,1254.0,1,0,30,114.0,0.36666666666666664,False
S-699110,2023-02,30,16170.0,2,2,28,539.0,1.0714285714285714,True
S-699110,2024-07,9,2646.0,1,0,31,294.0,0.2903225806451613,False
S-699110,2024-12,15,8535.0,1,0,31,569.0,0.4838709677419355,True
S-69937b,2023-04,6,2616.0,1,0,30,436.0,0.2,False
S-69937b,2023-06,11,3355.0,1,0,30,305.0,0.36666666666666664,False
S-69937b,2023-07,12,2052.0,1,0,31,171.0,0.3870967741935484,True
S-69a2d8,2023-04,11,4147.0,1,0,30,377.0,0.36666666666666664,False
S-69a2d8,2023-06,7,490.0,1,0,30,70.0,0.23333333333333334,False
S-69a2d8,2024-05,9,3537.0,1,0,31,393.0,0.2903225806451613,False
S-69a7ce,2023-01,9,5319.0,1,0,31,591.0,0.2903225806451613,False
S-69a7ce,2023-04,9,1863.0,1,0,30,207.0,0.3,False
S-69a7ce,2023-08,9,3384.0,1,0,31,376.0,0.2903225806451613,False
S-69a7ce,2023-09,10,3830.0,1,0,30,383.0,0.3333333333333333,False
S-69a7ce,2024-02,8,1120.0,1,0,29,140.0,0.27586206896551724,False
S-69a7ce,2024-08,11,6193.0,1,0,31,563.0,0.3548387096774194,False
S-69a7ce,2024-09,16,7952.0,1,0,30,497.0,0.5333333333333333,True
S-69a807,2023-06,10,180.0,1,3,30,18.0,0.3333333333333333,False
S-69a807,2023-09,30,12840.0,1,2,30,428.0,1.0,True
S-69a807,2023-11,4,1280.0,1,3,30,320.0,0.13333333333333333,False
S-69a807,2023-12,16,8276.0,2,3,31,517.25,0.5161290322580645,True
S-69a807,2024-06,11,6358.0,1,1,30,578.0,0.36666666666666664,False
S-69a807,2024-07,14,5824.0,1,0,31,416.0,0.45161290322580644,True
S-69a807,2024-12,18,1880.0,1,0,31,104.44444444444444,0.5806451612903226,True
S-69b070,2023-02,5,1660.0,1,0,28,332.0,0.17857142857142858,False
S-69b070,2023-03,10,479.0,1,0,31,47.9,0.3225806451612903,False
S-69b070,2023-05,15,5325.0,1,0,31,355.0,0.4838709677419355,True
S-69b070,2023-06,14,5450.0,2,3,30,389.2857142857143,0.4666666666666667,True
S-69b070,2023-09,13,104.0,1,0,30,8.0,0.43333333333333335,True
S-69b070,2024-01,15,3930.0,1,0,31,262.0,0.4838709677419355,True
S-69b070,2024-02,6,6118.0,1,0,29,1019.6666666666666,0.20689655172413793,False
S-69b070,2024-04,14,4298.0,1,1,30,307.0,0.4666666666666667,True
S-69b070,2024-06,12,3012.0,1,0,30,251.0,0.4,True
S-69b070,2024-08,9,252.0,1,2,31,28.0,0.2903225806451613,False
S-69b3ac,2023-02,14,1470.0,1,2,28,105.0,0.5,True
S-69b3ac,2023-05,10,1150.0,1,0,31,115.0,0.3225806451612903,False
S-69b66d,2023-03,15,3075.0,1,0,31,205.0,0.4838709677419355,True
S-69b66d,2023-07,7,1953.0,1,4,31,279.0,0.22580645161290322,False
S-69b66d,2024-12,6,1854.0,1,0,31,309.0,0.1935483870967742,False
S-69cc68,2023-03,10,4200.0,1,0,31,420.0,0.3225806451612903,False
S-69cc68,2023-05,9,4725.0,1,0,31,525.0,0.2903225806451613,False
S-69cc68,2023-06,29,10517.0,3,0,30,362.6551724137931,0.9666666666666667,True
S-69cc68,2023-08,15,7140.0,1,1,31,476.0,0.4838709677419355,True
S-69cc68,2024-02,6,1014.0,1,1,29,169.0,0.20689655172413793,False
S-69fb37,2023-01,7,3395.0,1,0,31,485.0,0.22580645161290322,False
S-69fb37,2023-03,6,2928.0,1,0,31,488.0,0.1935483870967742,False
S-69fb37,2023-09,14,3136.0,1,0,30,224.0,0.4666666666666667,True
S-69fb37,2023-12,12,6336.0,1,0,31,528.0,0.3870967741935484,True
S-69fb37,2024-02,7,889.0,1,0,29,127.0,0.2413793103448276,False
S-69fb37,2024-11,15,5793.0,2,0,30,386.2,0.5,True
S-69fb37,2024-12,6,1374.0,1,0,31,229.0,0.1935483870967742,False
S-6a017c,2023-07,12,4632.0,1,1,31,386.0,0.3870967741935484,True
S-6a017c,2024-09,20,7540.0,1,1,30,377.0,0.6666666666666666,True
S-6a017c,2024-10,28,5489.0,3,2,31,196.03571428571428,0.9032258064516129,True
S-6a017c,2024-12,7,4165.0,1,0,31,595.0,0.22580645161290322,False
S-6a02fe,2023-01,10,5940.0,1,0,31,594.0,0.3225806451612903,False
S-6a02fe,2023-05,15,7980.0,1,2,31,532.0,0.4838709677419355,True
S-6a02fe,2023-09,11,3124.0,1,0,30,284.0,0.36666666666666664,False
S-6a02fe,2024-01,4,1284.0,1,0,31,321.0,0.12903225806451613,False
S-6a02fe,2024-02,8,1760.0,1,0,29,220.0,0.27586206896551724,False
S-6a02fe,2024-12,16,7008.0,1,0,31,438.0,0.5161290322580645,True
S-6a0399,2023-08,11,1672.0,1,1,31,152.0,0.3548387096774194,False
S-6a0399,2023-09,13,3640.0,1,0,30,280.0,0.43333333333333335,True
S-6a0399,2023-10,13,1599.0,1,0,31,123.0,0.41935483870967744,True
S-6a0399,2024-04,22,3894.0,1,0,30,177.0,0.7333333333333333,True
S-6a0399,2024-05,11,5390.0,1,0,31,490.0,0.3548387096774194,False
S-6a0399,2024-11,14,3822.0,1,0,30,273.0,0.4666666666666667,True
S-6a56f1,2024-02,6,2334.0,1,0,29,389.0,0.20689655172413793,False
S-6a56f1,2024-08,5,2890.0,1,0,31,578.0,0.16129032258064516,False
S-6a56f1,2024-09,13,5122.0,1,0,30,394.0,0.43333333333333335,True
S-6a7c79,2023-01,9,3312.0,1,0,31,368.0,0.2903225806451613,False
S-6a7c79,2024-03,11,682.0,1,0,31,62.0,0.3548387096774194,False
S-6a7c79,2024-08,10,3160.0,1,1,31,316.0,0.3225806451612903,False
S-6a7c79,2024-11,13,7800.0,1,0,30,600.0,0.43333333333333335,True
S-6a8046,2023-07,8,880.0,1,0,31,110.0,0.25806451612903225,False
S-6a8046,2023-08,19,8672.0,2,1,31,456.42105263157896,0.6129032258064516,True
S-6a8046,2023-12,25,9505.0,2,7,31,380.2,0.8064516129032258,True
S-6a9918,2023-03,10,1390.0,1,2,31,139.0,0.3225806451612903,False
S-6a9918,2023-04,10,2570.0,1,0,30,257.0,0.3333333333333333,False
S-6a9918,2023-07,22,5361.0,2,2,31,243.6818181818182,0.7096774193548387,True
S-6a9918,2023-12,14,6538.0,1,1,31,467.0,0.45161290322580644,True
S-6a9918,2024-03,3,560.0,1,2,31,186.66666666666666,0.0967741935483871,False
S-6a9918,2024-09,11,5753.0,1,3,30,523.0,0.36666666666666664,False
S-6a9918,2024-10,40,13600.0,2,0,31,340.0,1.2903225806451613,True
S-6aa20b,2023-01,6,3282.0,1,0,31,547.0,0.1935483870967742,False
S-6aa20b,2023-11,12,5700.0,1,0,30,475.0,0.4,True
S-6aa20b,2024-02,16,4144.0,1,0,29,259.0,0.5517241379310345,True
S-6aa20b,2024-06,10,3050.0,1,4,30,305.0,0.3333333333333333,False
S-6aa20b,2024-09,7,2499.0,1,0,30,357.0,0.23333333333333334,False
S-6aa72f,2023-07,13,4732.0,1,0,31,364.0,0.41935483870967744,True
S-6aa72f,2023-12,9,1602.0,1,0,31,178.0,0.2903225806451613,False
S-6aa72f,2024-02,9,2070.0,1,1,29,230.0,0.3103448275862069,False
S-6aa72f,2024-04,10,5740.0,1,0,30,574.0,0.3333333333333333,False
S-6aa72f,2024-09,12,1920.0,1,0,30,160.0,0.4,True
S-6ab430,2023-04,6,342.0,1,0,30,57.0,0.2,False
S-6ab430,2023-12,10,680.0,1,0,31,68.0,0.3225806451612903,False
S-6ab430,2024-05,9,1557.0,1,0,31,173.0,0.2903225806451613,False
S-6ac338,2023-04,11,5390.0,1,0,30,490.0,0.36666666666666664,False
S-6ac338,2023-11,13,2665.0,1,0,30,205.0,0.43333333333333335,True
S-6ac338,2024-03,29,14331.0,2,0,31,494.17241379310343,0.9354838709677419,True
S-6ac338,2024-04,7,4165.0,1,1,30,595.0,0.23333333333333334,False
S-6ac338,2024-06,15,3128.0,2,0,30,208.53333333333333,0.5,True
S-6ace80,2024-08,12,3276.0,1,6,31,273.0,0.3870967741935484,True
S-6ace80,2024-11,5,695.0,1,0,30,139.0,0.16666666666666666,False
S-6b0789,2023-02,11,3102.0,1,0,28,282.0,0.39285714285714285,False
S-6b0789,2023-05,8,2968.0,1,0,31,371.0,0.25806451612903225,False
S-6b0789,2023-08,9,3591.0,1,2,31,399.0,0.2903225806451613,False
S-6b0789,2023-11,7,2191.0,1,0,30,313.0,0.23333333333333334,False
S-6b0789,2024-02,8,1192.0,1,1,29,149.0,0.27586206896551724,False
S-6b0789,2024-09,10,610.0,1,0,30,61.0,0.3333333333333333,False
S-6b0789,2024-10,4,1020.0,1,0,31,255.0,0.12903225806451613,False
S-6b0a2f,2023-01,11,66.0,1,0,31,6.0,0.3548387096774194,False
S-6b0a2f,2023-07,14,1078.0,1,0,31,77.0,0.45161290322580644,True
S-6b0a2f,2023-08,9,1881.0,1,3,31,209.0,0.2903225806451613,False
S-6b0a2f,2023-09,16,6592.0,1,0,30,412.0,0.5333333333333333,True
S-6b0a2f,2023-10,28,9552.0,2,3,31,341.14285714285717,0.9032258064516129,True
S-6b144c,2023-01,12,396.0,1,2,31,33.0,0.3870967741935484,True
S-6b144c,2023-10,20,5733.0,2,0,31,286.65,0.6451612903225806,True
S-6b144c,2023-12,7,3122.0,1,1,31,446.0,0.22580645161290322,False
S-6b144c,2024-01,9,3969.0,1,3,31,441.0,0.2903225806451613,False
S-6b144c,2024-08,10,2190.0,1,0,31,219.0,0.3225806451612903,False
S-6b144c,2024-10,15,4455.0,1,1,31,297.0,0.4838709677419355,True
S-6b1de8,2023-01,9,1702.0,2,0,31,189.11111111111111,0.2903225806451613,False
S-6b1de8,2023-08,15,7080.0,1,0,31,472.0,0.4838709677419355,True
S-6b1de8,2023-12,10,2160.0,1,0,31,216.0,0.3225806451612903,False
S-6b1de8,2024-04,15,2385.0,1,0,30,159.0,0.5,True
S-6b1de8,2024-07,8,1936.0,1,0,31,242.0,0.25806451612903225,False
S-6b200f,2023-02,8,3216.0,1,0,28,402.0,0.2857142857142857,False
S-6b200f,2023-05,25,7903.0,2,1,31,316.12,0.8064516129032258,True
S-6b200f,2023-11,22,5266.0,2,0,30,239.36363636363637,0.7333333333333333,True
S-6b200f,2024-06,7,2121.0,1,0,30,303.0,0.23333333333333334,False
S-6b3ac8,2023-04,12,2016.0,1,2,30,168.0,0.4,True
S-6b534f,2023-07,26,8626.0,2,1,31,331.7692307692308,0.8387096774193549,True
S-6b534f,2023-09,10,430.0,1,0,30,43.0,0.3333333333333333,False
S-6b534f,2024-01,10,3610.0,1,0,31,361.0,0.3225806451612903,False
S-6b534f,2024-06,13,5499.0,1,3,30,423.0,0.43333333333333335,True
S-6b534f,2024-09,13,5603.0,1,0,30,431.0,0.43333333333333335,True
S-6b6cd7,2023-08,12,1836.0,1,0,31,153.0,0.3870967741935484,True
S-6b6cd7,2024-01,12,3312.0,1,0,31,276.0,0.3870967741935484,True
S-6b6cd7,2024-09,10,4240.0,1,0,30,424.0,0.3333333333333333,False
S-6b7487,2023-04,10,4250.0,1,1,30,425.0,0.3333333333333333,False
S-6b7487,2023-09,13,1625.0,1,0,30,125.0,0.43333333333333335,True
S-6b7487,2023-12,8,1448.0,1,1,31,181.0,0.25806451612903225,False
S-6b7487,2024-04,14,6062.0,1,4,30,433.0,0.4666666666666667,True
