subscription_id,account_id,month,mrr,is_churned_month,cohort_month,months_since_signup
S-890baf,A-6e7827,2024-12,147.0,False,2024-04,8
S-890baf,A-6e7827,2025-01,147.0,False,2024-04,9
S-890baf,A-6e7827,2025-02,147.0,False,2024-04,10
S-890baf,A-6e7827,2025-03,147.0,False,2024-04,11
S-890baf,A-6e7827,2025-04,147.0,False,2024-04,12
S-890baf,A-6e7827,2025-05,147.0,False,2024-04,13
S-890baf,A-6e7827,2025-06,147.0,False,2024-04,14
S-890baf,A-6e7827,2025-07,147.0,False,2024-04,15
S-890baf,A-6e7827,2025-08,147.0,False,2024-04,16
S-890baf,A-6e7827,2025-09,147.0,False,2024-04,17
S-890baf,A-6e7827,2025-10,147.0,False,2024-04,18
S-890baf,A-6e7827,2025-11,147.0,False,2024-04,19
S-890baf,A-6e7827,2025-12,147.0,False,2024-04,20
S-891976,A-95b24a,2024-09,722.0,False,2024-09,0
S-891976,A-95b24a,2024-10,722.0,False,2024-09,1
S-891976,A-95b24a,2024-11,722.0,False,2024-09,2
S-891976,A-95b24a,2024-12,722.0,False,2024-09,3
S-891976,A-95b24a,2025-01,722.0,False,2024-09,4
S-891976,A-95b24a,2025-02,722.0,False,2024-09,5
S-891976,A-95b24a,2025-03,722.0,False,2024-09,6
S-891976,A-95b24a,2025-04,722.0,False,2024-09,7
S-891976,A-95b24a,2025-05,722.0,False,2024-09,8
S-891976,A-95b24a,2025-06,722.0,False,2024-09,9
S-891976,A-95b24a,2025-07,722.0,False,2024-09,10
S-891976,A-95b24a,2025-08,722.0,False,2024-09,11
S-891976,A-95b24a,2025-09,722.0,False,2024-09,12
S-891976,A-95b24a,2025-10,722.0,False,2024-09,13
S-891976,A-95b24a,2025-11,722.0,False,2024-09,14
S-891976,A-95b24a,2025-12,722.0,False,2024-09,15
S-891eb4,A-716841,2024-09,2205.0,False,2024-09,0
S-891eb4,A-716841,2024-10,2205.0,False,2024-09,1
S-891eb4,A-716841,2024-11,2205.0,False,2024-09,2
S-891eb4,A-716841,2024-12,0.0,True,2024-09,3
S-8921cb,A-50bb9f,2024-07,6965.0,False,2024-07,0
S-8921cb,A-50bb9f,2024-08,6965.0,False,2024-07,1
S-8921cb,A-50bb9f,2024-09,6965.0,False,2024-07,2
S-8921cb,A-50bb9f,2024-10,0.0,True,2024-07,3
S-8923b3,A-157070,2024-05,513.0,False,2024-05,0
S-8923b3,A-157070,2024-06,513.0,False,2024-05,1
S-8923b3,A-157070,2024-07,513.0,False,2024-05,2
S-8923b3,A-157070,2024-08,513.0,False,2024-05,3
S-8923b3,A-157070,2024-09,513.0,False,2024-05,4
S-8923b3,A-157070,2024-10,513.0,False,2024-05,5
S-8923b3,A-157070,2024-11,513.0,False,2024-05,6
S-8923b3,A-157070,2024-12,513.0,False,2024-05,7
S-8923b3,A-157070,2025-01,0.0,True,2024-05,8
S-8932ce,A-fa3095,2024-12,1330.0,False,2024-12,0
S-8932ce,A-fa3095,2025-01,1330.0,False,2024-12,1
S-8932ce,A-fa3095,2025-02,1330.0,False,2024-12,2
S-8932ce,A-fa3095,2025-03,1330.0,False,2024-12,3
S-8932ce,A-fa3095,2025-04,1330.0,False,2024-12,4
S-8932ce,A-fa3095,2025-05,1330.0,False,2024-12,5
S-8932ce,A-fa3095,2025-06,1330.0,False,2024-12,6
S-8932ce,A-fa3095,2025-07,1330.0,False,2024-12,7
S-8932ce,A-fa3095,2025-08,1330.0,False,2024-12,8
S-8932ce,A-fa3095,2025-09,1330.0,False,2024-12,9
S-8932ce,A-fa3095,2025-10,1330.0,False,2024-12,10
S-8932ce,A-fa3095,2025-11,1330.0,False,2024-12,11
S-8932ce,A-fa3095,2025-12,1330.0,False,2024-12,12
S-8942cf,A-7dacce,2024-11,588.0,False,2024-11,0
S-8942cf,A-7dacce,2024-12,588.0,False,2024-11,1
S-8942cf,A-7dacce,2025-01,0.0,True,2024-11,2
S-894692,A-c62e55,2024-02,833.0,False,2024-02,0
S-894692,A-c62e55,2024-03,833.0,False,2024-02,1
S-894692,A-c62e55,2024-04,833.0,False,2024-02,2
S-894692,A-c62e55,2024-05,833.0,False,2024-02,3
S-894692,A-c62e55,2024-06,833.0,False,2024-02,4
S-894692,A-c62e55,2024-07,833.0,False,2024-02,5
S-894692,A-c62e55,2024-08,833.0,False,2024-02,6
S-894692,A-c62e55,2024-09,833.0,False,2024-02,7
S-894692,A-c62e55,2024-10,833.0,False,2024-02,8
S-894692,A-c62e55,2024-11,833.0,False,2024-02,9
S-894692,A-c62e55,2024-12,833.0,False,2024-02,10
S-894692,A-c62e55,2025-01,833.0,False,2024-02,11
S-894692,A-c62e55,2025-02,833.0,False,2024-02,12
S-894692,A-c62e55,2025-03,833.0,False,2024-02,13
S-894692,A-c62e55,2025-04,833.0,False,2024-02,14
S-894692,A-c62e55,2025-05,833.0,False,2024-02,15
S-894692,A-c62e55,2025-06,833.0,False,2024-02,16
S-894692,A-c62e55,2025-07,833.0,False,2024-02,17
S-894692,A-c62e55,2025-08,833.0,False,2024-02,18
S-894692,A-c62e55,2025-09,833.0,False,2024-02,19
S-894692,A-c62e55,2025-10,833.0,False,2024-02,20
S-894692,A-c62e55,2025-11,833.0,False,2024-02,21
S-894692,A-c62e55,2025-12,833.0,False,2024-02,22
S-8966c9,A-cd458b,2024-09,513.0,False,2024-09,0
S-8966c9,A-cd458b,2024-10,513.0,False,2024-09,1
S-8966c9,A-cd458b,2024-11,513.0,False,2024-09,2
S-8966c9,A-cd458b,2024-12,0.0,True,2024-09,3
S-896e2f,A-712426,2024-11,882.0,False,2024-11,0
S-896e2f,A-712426,2024-12,882.0,False,2024-11,1
S-896e2f,A-712426,2025-01,0.0,True,2024-11,2
S-897d69,A-0a282f,2024-12,2695.0,False,2024-12,0
S-897d69,A-0a282f,2025-01,0.0,True,2024-12,1
S-8985d3,A-016043,2024-12,494.0,False,2024-12,0
S-8985d3,A-016043,2025-01,494.0,False,2024-12,1
S-8985d3,A-016043,2025-02,494.0,False,2024-12,2
S-8985d3,A-016043,2025-03,494.0,False,2024-12,3
S-8985d3,A-016043,2025-04,494.0,False,2024-12,4
S-8985d3,A-016043,2025-05,494.0,False,2024-12,5
S-8985d3,A-016043,2025-06,494.0,False,2024-12,6
S-8985d3,A-016043,2025-07,494.0,False,2024-12,7
S-8985d3,A-016043,2025-08,494.0,False,2024-12,8
S-8985d3,A-016043,2025-09,494.0,False,2024-12,9
S-8985d3,A-016043,2025-10,494.0,False,2024-12,10
S-8985d3,A-016043,2025-11,494.0,False,2024-12,11
S-8985d3,A-016043,2025-12,494.0,False,2024-12,12
S-899319,A-560d27,2024-07,11343.0,False,2024-07,0
S-899319,A-560d27,2024-08,11343.0,False,2024-07,1
S-899319,A-560d27,2024-09,11343.0,False,2024-07,2
S-899319,A-560d27,2024-10,11343.0,False,2024-07,3
S-899319,A-560d27,2024-11,11343.0,False,2024-07,4
S-899319,A-560d27,2024-12,11343.0,False,2024-07,5
S-899319,A-560d27,2025-01,11343.0,False,2024-07,6
S-899319,A-560d27,2025-02,11343.0,False,2024-07,7
S-899319,A-560d27,2025-03,11343.0,False,2024-07,8
S-899319,A-560d27,2025-04,11343.0,False,2024-07,9
S-899319,A-560d27,2025-05,11343.0,False,2024-07,10
S-899319,A-560d27,2025-06,11343.0,False,2024-07,11
S-899319,A-560d27,2025-07,11343.0,False,2024-07,12
S-899319,A-560d27,2025-08,11343.0,False,2024-07,13
S-899319,A-560d27,2025-09,11343.0,False,2024-07,14
S-899319,A-560d27,2025-10,11343.0,False,2024-07,15
S-899319,A-560d27,2025-11,11343.0,False,2024-07,16
S-899319,A-560d27,2025-12,11343.0,False,2024-07,17
S-89a8a2,A-72799b,2024-10,2989.0,False,2024-10,0
S-89a8a2,A-72799b,2024-11,2989.0,False,2024-10,1
S-89a8a2,A-72799b,2024-12,2989.0,False,2024-10,2
S-89a8a2,A-72799b,2025-01,2989.0,False,2024-10,3
S-89a8a2,A-72799b,2025-02,2989.0,False,2024-10,4
S-89a8a2,A-72799b,2025-03,2989.0,False,2024-10,5
S-89a8a2,A-72799b,2025-04,2989.0,False,2024-10,6
S-89a8a2,A-72799b,2025-05,2989.0,False,2024-10,7
S-89a8a2,A-72799b,2025-06,2989.0,False,2024-10,8
S-89a8a2,A-72799b,2025-07,2989.0,False,2024-10,9
S-89a8a2,A-72799b,2025-08,2989.0,False,2024-10,10
S-89a8a2,A-72799b,2025-09,2989.0,False,2024-10,11
S-89a8a2,A-72799b,2025-10,2989.0,False,2024-10,12
S-89a8a2,A-72799b,2025-11,2989.0,False,2024-10,13
S-89a8a2,A-72799b,2025-12,2989.0,False,2024-10,14
S-89c03a,A-8ae3fc,2024-09,441.0,False,2024-09,0
S-89c03a,A-8ae3fc,2024-10,441.0,False,2024-09,1
S-89c03a,A-8ae3fc,2024-11,441.0,False,2024-09,2
S-89c03a,A-8ae3fc,2024-12,441.0,False,2024-09,3
S-89c03a,A-8ae3fc,2025-01,441.0,False,2024-09,4
S-89c03a,A-8ae3fc,2025-02,441.0,False,2024-09,5
S-89c03a,A-8ae3fc,2025-03,441.0,False,2024-09,6
S-89c03a,A-8ae3fc,2025-04,441.0,False,2024-09,7
S-89c03a,A-8ae3fc,2025-05,441.0,False,2024-09,8
S-89c03a,A-8ae3fc,2025-06,441.0,False,2024-09,9
S-89c03a,A-8ae3fc,2025-07,441.0,False,2024-09,10
S-89c03a,A-8ae3fc,2025-08,441.0,False,2024-09,11
S-89c03a,A-8ae3fc,2025-09,441.0,False,2024-09,12
S-89c03a,A-8ae3fc,2025-10,441.0,False,2024-09,13
S-89c03a,A-8ae3fc,2025-11,441.0,False,2024-09,14
S-89c03a,A-8ae3fc,2025-12,441.0,False,2024-09,15
S-89c6dc,A-55f257,2024-06,1176.0,False,2024-06,0
S-89c6dc,A-55f257,2024-07,1176.0,False,2024-06,1
S-89c6dc,A-55f257,2024-08,1176.0,False,2024-06,2
S-89c6dc,A-55f257,2024-09,1176.0,False,2024-06,3
S-89c6dc,A-55f257,2024-10,1176.0,False,2024-06,4
S-89c6dc,A-55f257,2024-11,1176.0,False,2024-06,5
S-89c6dc,A-55f257,2024-12,1176.0,False,2024-06,6
S-89c6dc,A-55f257,2025-01,1176.0,False,2024-06,7
S-89c6dc,A-55f257,2025-02,1176.0,False,2024-06,8
S-89c6dc,A-55f257,2025-03,1176.0,False,2024-06,9
S-89c6dc,A-55f257,2025-04,1176.0,False,2024-06,10
S-89c6dc,A-55f257,2025-05,1176.0,False,2024-06,11
S-89c6dc,A-55f257,2025-06,1176.0,False,2024-06,12
S-89c6dc,A-55f257,2025-07,1176.0,False,2024-06,13
S-89c6dc,A-55f257,2025-08,1176.0,False,2024-06,14
S-89c6dc,A-55f257,2025-09,1176.0,False,2024-06,15
S-89c6dc,A-55f257,2025-10,1176.0,False,2024-06,16
S-89c6dc,A-55f257,2025-11,1176.0,False,2024-06,17
S-89c6dc,A-55f257,2025-12,1176.0,False,2024-06,18
S-89c7ff,A-2f6a32,2024-10,1617.0,False,2024-10,0
S-89c7ff,A-2f6a32,2024-11,1617.0,False,2024-10,1
S-89c7ff,A-2f6a32,2024-12,1617.0,False,2024-10,2
S-89c7ff,A-2f6a32,2025-01,1617.0,False,2024-10,3
S-89c7ff,A-2f6a32,2025-02,1617.0,False,2024-10,4
S-89c7ff,A-2f6a32,2025-03,1617.0,False,2024-10,5
S-89c7ff,A-2f6a32,2025-04,1617.0,False,2024-10,6
S-89c7ff,A-2f6a32,2025-05,1617.0,False,2024-10,7
S-89c7ff,A-2f6a32,2025-06,1617.0,False,2024-10,8
S-89c7ff,A-2f6a32,2025-07,1617.0,False,2024-10,9
S-89c7ff,A-2f6a32,2025-08,1617.0,False,2024-10,10
S-89c7ff,A-2f6a32,2025-09,1617.0,False,2024-10,11
S-89c7ff,A-2f6a32,2025-10,1617.0,False,2024-10,12
S-89c7ff,A-2f6a32,2025-11,1617.0,False,2024-10,13
S-89c7ff,A-2f6a32,2025-12,1617.0,False,2024-10,14
S-89d586,A-970c97,2024-11,1421.0,False,2024-11,0
S-89d586,A-970c97,2024-12,1421.0,False,2024-11,1
S-89d586,A-970c97,2025-01,1421.0,False,2024-11,2
S-89d586,A-970c97,2025-02,1421.0,False,2024-11,3
S-89d586,A-970c97,2025-03,1421.0,False,2024-11,4
S-89d586,A-970c97,2025-04,1421.0,False,2024-11,5
S-89d586,A-970c97,2025-05,1421.0,False,2024-11,6
S-89d586,A-970c97,2025-06,1421.0,False,2024-11,7
S-89d586,A-970c97,2025-07,1421.0,False,2024-11,8
S-89d586,A-970c97,2025-08,1421.0,False,2024-11,9
S-89d586,A-970c97,2025-09,1421.0,False,2024-11,10
S-89d586,A-970c97,2025-10,1421.0,False,2024-11,11
S-89d586,A-970c97,2025-11,1421.0,False,2024-11,12
S-89d586,A-970c97,2025-12,1421.0,False,2024-11,13
S-89d7b0,A-fe79a5,2024-06,1791.0,False,2024-06,0
S-89d7b0,A-fe79a5,2024-07,1791.0,False,2024-06,1
S-89d7b0,A-fe79a5,2024-08,1791.0,False,2024-06,2
S-89d7b0,A-fe79a5,2024-09,1791.0,False,2024-06,3
S-89d7b0,A-fe79a5,2024-10,1791.0,False,2024-06,4
S-89d7b0,A-fe79a5,2024-11,1791.0,False,2024-06,5
S-89d7b0,A-fe79a5,2024-12,1791.0,False,2024-06,6
S-89d7b0,A-fe79a5,2025-01,1791.0,False,2024-06,7
S-89d7b0,A-fe79a5,2025-02,1791.0,False,2024-06,8
S-89d7b0,A-fe79a5,2025-03,1791.0,False,2024-06,9
S-89d7b0,A-fe79a5,2025-04,1791.0,False,2024-06,10
S-89d7b0,A-fe79a5,2025-05,1791.0,False,2024-06,11
S-89d7b0,A-fe79a5,2025-06,1791.0,False,2024-06,12
S-89d7b0,A-fe79a5,2025-07,1791.0,False,2024-06,13
S-89d7b0,A-fe79a5,2025-08,1791.0,False,2024-06,14
S-89d7b0,A-fe79a5,2025-09,1791.0,False,2024-06,15
S-89d7b0,A-fe79a5,2025-10,1791.0,False,2024-06,16
S-89d7b0,A-fe79a5,2025-11,1791.0,False,2024-06,17
S-89d7b0,A-fe79a5,2025-12,1791.0,False,2024-06,18
S-89e27e,A-94f8c9,2024-12,247.0,False,2024-12,0
S-89e27e,A-94f8c9,2025-01,247.0,False,2024-12,1
S-89e27e,A-94f8c9,2025-02,247.0,False,2024-12,2
S-89e27e,A-94f8c9,2025-03,247.0,False,2024-12,3
S-89e27e,A-94f8c9,2025-04,247.0,False,2024-12,4
S-89e27e,A-94f8c9,2025-05,247.0,False,2024-12,5
S-89e27e,A-94f8c9,2025-06,247.0,False,2024-12,6
S-89e27e,A-94f8c9,2025-07,247.0,False,2024-12,7
S-89e27e,A-94f8c9,2025-08,247.0,False,2024-12,8
S-89e27e,A-94f8c9,2025-09,247.0,False,2024-12,9
S-89e27e,A-94f8c9,2025-10,247.0,False,2024-12,10
S-89e27e,A-94f8c9,2025-11,247.0,False,2024-12,11
S-89e27e,A-94f8c9,2025-12,247.0,False,2024-12,12
S-89e98a,A-c222ab,2024-12,1568.0,False,2024-12,0
S-89e98a,A-c222ab,2025-01,1568.0,False,2024-12,1
S-89e98a,A-c222ab,2025-02,1568.0,False,2024-12,2
S-89e98a,A-c222ab,2025-03,1568.0,False,2024-12,3
S-89e98a,A-c222ab,2025-04,1568.0,False,2024-12,4
S-89e98a,A-c222ab,2025-05,1568.0,False,2024-12,5
S-89e98a,A-c222ab,2025-06,1568.0,False,2024-12,6
S-89e98a,A-c222ab,2025-07,1568.0,False,2024-12,7
S-89e98a,A-c222ab,2025-08,1568.0,False,2024-12,8
S-89e98a,A-c222ab,2025-09,1568.0,False,2024-12,9
S-89e98a,A-c222ab,2025-10,1568.0,False,2024-12,10
S-89e98a,A-c222ab,2025-11,1568.0,False,2024-12,11
S-89e98a,A-c222ab,2025-12,1568.0,False,2024-12,12
S-8a37c8,A-054577,2024-12,392.0,False,2024-12,0
S-8a37c8,A-054577,2025-01,392.0,False,2024-12,1
S-8a37c8,A-054577,2025-02,392.0,False,2024-12,2
S-8a37c8,A-054577,2025-03,392.0,False,2024-12,3
S-8a37c8,A-054577,2025-04,392.0,False,2024-12,4
S-8a37c8,A-054577,2025-05,392.0,False,2024-12,5
S-8a37c8,A-054577,2025-06,392.0,False,2024-12,6
S-8a37c8,A-054577,2025-07,392.0,False,2024-12,7
S-8a37c8,A-054577,2025-08,392.0,False,2024-12,8
S-8a37c8,A-054577,2025-09,392.0,False,2024-12,9
S-8a37c8,A-054577,2025-10,392.0,False,2024-12,10
S-8a37c8,A-054577,2025-11,392.0,False,2024-12,11
S-8a37c8,A-054577,2025-12,392.0,False,2024-12,12
S-8a3abd,A-6f8ad2,2024-08,1274.0,False,2024-08,0
S-8a3abd,A-6f8ad2,2024-09,1274.0,False,2024-08,1
S-8a3abd,A-6f8ad2,2024-10,1274.0,False,2024-08,2
S-8a3abd,A-6f8ad2,2024-11,1274.0,False,2024-08,3
S-8a3abd,A-6f8ad2,2024-12,1274.0,False,2024-08,4
S-8a3abd,A-6f8ad2,2025-01,1274.0,False,2024-08,5
S-8a3abd,A-6f8ad2,2025-02,1274.0,False,2024-08,6
S-8a3abd,A-6f8ad2,2025-03,1274.0,False,2024-08,7
S-8a3abd,A-6f8ad2,2025-04,1274.0,False,2024-08,8
S-8a3abd,A-6f8ad2,2025-05,1274.0,False,2024-08,9
S-8a3abd,A-6f8ad2,2025-06,1274.0,False,2024-08,10
S-8a3abd,A-6f8ad2,2025-07,1274.0,False,2024-08,11
S-8a3abd,A-6f8ad2,2025-08,1274.0,False,2024-08,12
S-8a3abd,A-6f8ad2,2025-09,1274.0,False,2024-08,13
S-8a3abd,A-6f8ad2,2025-10,1274.0,False,2024-08,14
S-8a3abd,A-6f8ad2,2025-11,1274.0,False,2024-08,15
S-8a3abd,A-6f8ad2,2025-12,1274.0,False,2024-08,16
S-8a46fe,A-7d514c,2024-12,3383.0,False,2024-12,0
S-8a46fe,A-7d514c,2025-01,3383.0,False,2024-12,1
S-8a46fe,A-7d514c,2025-02,3383.0,False,2024-12,2
S-8a46fe,A-7d514c,2025-03,3383.0,False,2024-12,3
S-8a46fe,A-7d514c,2025-04,3383.0,False,2024-12,4
S-8a46fe,A-7d514c,2025-05,3383.0,False,2024-12,5
S-8a46fe,A-7d514c,2025-06,3383.0,False,2024-12,6
S-8a46fe,A-7d514c,2025-07,3383.0,False,2024-12,7
S-8a46fe,A-7d514c,2025-08,3383.0,False,2024-12,8
S-8a46fe,A-7d514c,2025-09,3383.0,False,2024-12,9
S-8a46fe,A-7d514c,2025-10,3383.0,False,2024-12,10
S-8a46fe,A-7d514c,2025-11,3383.0,False,2024-12,11
S-8a46fe,A-7d514c,2025-12,3383.0,False,2024-12,12
S-8a50a0,A-cb5333,2024-12,627.0,False,2024-12,0
S-8a50a0,A-cb5333,2025-01,627.0,False,2024-12,1
S-8a50a0,A-cb5333,2025-02,627.0,False,2024-12,2
S-8a50a0,A-cb5333,2025-03,627.0,False,2024-12,3
S-8a50a0,A-cb5333,2025-04,627.0,False,2024-12,4
S-8a50a0,A-cb5333,2025-05,627.0,False,2024-12,5
S-8a50a0,A-cb5333,2025-06,627.0,False,2024-12,6
S-8a50a0,A-cb5333,2025-07,627.0,False,2024-12,7
S-8a50a0,A-cb5333,2025-08,627.0,False,2024-12,8
S-8a50a0,A-cb5333,2025-09,627.0,False,2024-12,9
S-8a50a0,A-cb5333,2025-10,627.0,False,2024-12,10
S-8a50a0,A-cb5333,2025-11,627.0,False,2024-12,11
S-8a50a0,A-cb5333,2025-12,627.0,False,2024-12,12
S-8a6579,A-80eeb6,2024-11,418.0,False,2024-11,0
S-8a6579,A-80eeb6,2024-12,418.0,False,2024-11,1
S-8a6579,A-80eeb6,2025-01,418.0,False,2024-11,2
S-8a6579,A-80eeb6,2025-02,418.0,False,2024-11,3
S-8a6579,A-80eeb6,2025-03,418.0,False,2024-11,4
S-8a6579,A-80eeb6,2025-04,418.0,False,2024-11,5
S-8a6579,A-80eeb6,2025-05,418.0,False,2024-11,6
S-8a6579,A-80eeb6,2025-06,418.0,False,2024-11,7
S-8a6579,A-80eeb6,2025-07,418.0,False,2024-11,8
S-8a6579,A-80eeb6,2025-08,418.0,False,2024-11,9
S-8a6579,A-80eeb6,2025-09,418.0,False,2024-11,10
S-8a6579,A-80eeb6,2025-10,418.0,False,2024-11,11
S-8a6579,A-80eeb6,2025-11,418.0,False,2024-11,12
S-8a6579,A-80eeb6,2025-12,418.0,False,2024-11,13
S-8a7e47,A-c7ffc2,2024-12,931.0,False,2024-12,0
S-8a7e47,A-c7ffc2,2025-01,931.0,False,2024-12,1
S-8a7e47,A-c7ffc2,2025-02,931.0,False,2024-12,2
S-8a7e47,A-c7ffc2,2025-03,931.0,False,2024-12,3
S-8a7e47,A-c7ffc2,2025-04,931.0,False,2024-12,4
S-8a7e47,A-c7ffc2,2025-05,931.0,False,2024-12,5
S-8a7e47,A-c7ffc2,2025-06,931.0,False,2024-12,6
S-8a7e47,A-c7ffc2,2025-07,931.0,False,2024-12,7
S-8a7e47,A-c7ffc2,2025-08,931.0,False,2024-12,8
S-8a7e47,A-c7ffc2,2025-09,931.0,False,2024-12,9
S-8a7e47,A-c7ffc2,2025-10,931.0,False,2024-12,10
S-8a7e47,A-c7ffc2,2025-11,931.0,False,2024-12,11
S-8a7e47,A-c7ffc2,2025-12,931.0,False,2024-12,12
S-8a9db8,A-474ad4,2024-11,1592.0,False,2024-11,0
S-8a9db8,A-474ad4,2024-12,1592.0,False,2024-11,1
S-8a9db8,A-474ad4,2025-01,0.0,True,2024-11,2
S-8ae507,A-72799b,2024-03,980.0,False,2024-03,0
S-8ae507,A-72799b,2024-04,980.0,False,2024-03,1
S-8ae507,A-72799b,2024-05,980.0,False,2024-03,2
S-8ae507,A-72799b,2024-06,0.0,True,2024-03,3
S-8ae804,A-0dbdc6,2024-05,9950.0,False,2024-05,0
S-8ae804,A-0dbdc6,2024-06,9950.0,False,2024-05,1
S-8ae804,A-0dbdc6,2024-07,9950.0,False,2024-05,2
S-8ae804,A-0dbdc6,2024-08,9950.0,False,2024-05,3
S-8ae804,A-0dbdc6,2024-09,9950.0,False,2024-05,4
S-8ae804,A-0dbdc6,2024-10,9950.0,False,2024-05,5
S-8ae804,A-0dbdc6,2024-11,9950.0,False,2024-05,6
S-8ae804,A-0dbdc6,2024-12,9950.0,False,2024-05,7
S-8ae804,A-0dbdc6,2025-01,9950.0,False,2024-05,8
S-8ae804,A-0dbdc6,2025-02,9950.0,False,2024-05,9
S-8ae804,A-0dbdc6,2025-03,9950.0,False,2024-05,10
S-8ae804,A-0dbdc6,2025-04,9950.0,False,2024-05,11
S-8ae804,A-0dbdc6,2025-05,9950.0,False,2024-05,12
S-8ae804,A-0dbdc6,2025-06,9950.0,False,2024-05,13
S-8ae804,A-0dbdc6,2025-07,9950.0,False,2024-05,14
S-8ae804,A-0dbdc6,2025-08,9950.0,False,2024-05,15
S-8ae804,A-0dbdc6,2025-09,9950.0,False,2024-05,16
S-8ae804,A-0dbdc6,2025-10,9950.0,False,2024-05,17
S-8ae804,A-0dbdc6,2025-11,9950.0,False,2024-05,18
S-8ae804,A-0dbdc6,2025-12,9950.0,False,2024-05,19
S-8b00ff,A-40906c,2024-06,18308.0,False,2024-06,0
S-8b00ff,A-40906c,2024-07,18308.0,False,2024-06,1
S-8b00ff,A-40906c,2024-08,18308.0,False,2024-06,2
S-8b00ff,A-40906c,2024-09,18308.0,False,2024-06,3
S-8b00ff,A-40906c,2024-10,18308.0,False,2024-06,4
S-8b00ff,A-40906c,2024-11,18308.0,False,2024-06,5
S-8b00ff,A-40906c,2024-12,18308.0,False,2024-06,6
S-8b00ff,A-40906c,2025-01,18308.0,False,2024-06,7
S-8b00ff,A-40906c,2025-02,18308.0,False,2024-06,8
S-8b00ff,A-40906c,2025-03,18308.0,False,2024-06,9
S-8b00ff,A-40906c,2025-04,18308.0,False,2024-06,10
S-8b00ff,A-40906c,2025-05,18308.0,False,2024-06,11
S-8b00ff,A-40906c,2025-06,18308.0,False,2024-06,12
S-8b00ff,A-40906c,2025-07,18308.0,False,2024-06,13
S-8b00ff,A-40906c,2025-08,18308.0,False,2024-06,14
S-8b00ff,A-40906c,2025-09,18308.0,False,2024-06,15
S-8b00ff,A-40906c,2025-10,18308.0,False,2024-06,16
S-8b00ff,A-40906c,2025-11,18308.0,False,2024-06,17
S-8b00ff,A-40906c,2025-12,18308.0,False,2024-06,18
S-8b0498,A-180abf,2024-02,3136.0,False,2024-02,0
S-8b0498,A-180abf,2024-03,3136.0,False,2024-02,1
S-8b0498,A-180abf,2024-04,3136.0,False,2024-02,2
S-8b0498,A-180abf,2024-05,3136.0,False,2024-02,3
S-8b0498,A-180abf,2024-06,3136.0,False,2024-02,4
S-8b0498,A-180abf,2024-07,3136.0,False,2024-02,5
S-8b0498,A-180abf,2024-08,3136.0,False,2024-02,6
S-8b0498,A-180abf,2024-09,3136.0,False,2024-02,7
S-8b0498,A-180abf,2024-10,0.0,True,2024-02,8
S-8b0950,A-dfbd31,2024-02,2786.0,False,2024-02,0
S-8b0950,A-dfbd31,2024-03,2786.0,False,2024-02,1
S-8b0950,A-dfbd31,2024-04,2786.0,False,2024-02,2
S-8b0950,A-dfbd31,2024-05,2786.0,False,2024-02,3
S-8b0950,A-dfbd31,2024-06,2786.0,False,2024-02,4
S-8b0950,A-dfbd31,2024-07,2786.0,False,2024-02,5
S-8b0950,A-dfbd31,2024-08,2786.0,False,2024-02,6
S-8b0950,A-dfbd31,2024-09,2786.0,False,2024-02,7
S-8b0950,A-dfbd31,2024-10,2786.0,False,2024-02,8
S-8b0950,A-dfbd31,2024-11,2786.0,False,2024-02,9
S-8b0950,A-dfbd31,2024-12,2786.0,False,2024-02,10
S-8b0950,A-dfbd31,2025-01,0.0,True,2024-02,11
S-8b1b5a,A-592832,2024-12,882.0,False,2024-12,0
S-8b1b5a,A-592832,2025-01,882.0,False,2024-12,1
S-8b1b5a,A-592832,2025-02,882.0,False,2024-12,2
S-8b1b5a,A-592832,2025-03,882.0,False,2024-12,3
S-8b1b5a,A-592832,2025-04,882.0,False,2024-12,4
S-8b1b5a,A-592832,2025-05,882.0,False,2024-12,5
S-8b1b5a,A-592832,2025-06,882.0,False,2024-12,6
S-8b1b5a,A-592832,2025-07,882.0,False,2024-12,7
S-8b1b5a,A-592832,2025-08,882.0,False,2024-12,8
S-8b1b5a,A-592832,2025-09,882.0,False,2024-12,9
S-8b1b5a,A-592832,2025-10,882.0,False,2024-12,10
S-8b1b5a,A-592832,2025-11,882.0,False,2024-12,11
S-8b1b5a,A-592832,2025-12,882.0,False,2024-12,12
S-8b24a0,A-309e54,2024-12,1617.0,False,2024-12,0
S-8b24a0,A-309e54,2025-01,0.0,True,2024-12,1
S-8b3331,A-53f4e3,2024-11,342.0,False,2024-11,0
S-8b3331,A-53f4e3,2024-12,342.0,False,2024-11,1
S-8b3331,A-53f4e3,2025-01,0.0,True,2024-11,2
S-8b349c,A-32728c,2023-07,380.0,False,2023-07,0
S-8b349c,A-32728c,2023-08,380.0,False,2023-07,1
S-8b349c,A-32728c,2023-09,380.0,False,2023-07,2
S-8b349c,A-32728c,2023-10,380.0,False,2023-07,3
S-8b349c,A-32728c,2023-11,380.0,False,2023-07,4
S-8b349c,A-32728c,2023-12,380.0,False,2023-07,5
S-8b349c,A-32728c,2024-01,380.0,False,2023-07,6
S-8b349c,A-32728c,2024-02,380.0,False,2023-07,7
S-8b349c,A-32728c,2024-03,380.0,False,2023-07,8
S-8b349c,A-32728c,2024-04,380.0,False,2023-07,9
S-8b349c,A-32728c,2024-05,0.0,True,2023-07,10
